REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,55540
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,49575
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",362
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",325
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",1205
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1084
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",165
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",147
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,6120
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,20675
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,109355
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3230
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,2895
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,15435
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,67655
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,5240
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,41705
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,5
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,15
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,81
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,6
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19e,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,18
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,79
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,11
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,84
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,8395
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,4990
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,3405
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,875
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,540
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,340
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,170
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,85
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,85
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,105
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,70
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,35
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,226
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,553
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,121
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,12990
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,5760
01/06/2025,30/06/2025,Latest Available Data,Ethnicity,A,British,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,7230
